Date,Temperature
2010-08-10,-3.6726519259174815
2010-08-11,21.862601903745134
2010-08-12,-1.1271587118965165
2010-08-13,10.280681342105666
2010-08-14,25.88950596967366
2010-08-15,15.642800190954627
2010-08-16,4.222552220706939
2010-08-17,7.846962907400318
2010-08-18,21.795977489346757
2010-08-19,7.696333682828634
2010-08-20,17.164585895819748
2010-08-21,15.455718399038139
2010-08-22,8.48399652394183
2010-08-23,36.439440893253256
2010-08-24,21.33919022318011
2010-08-25,-5.251425866576071
2010-08-26,16.864543147694278
2010-08-27,8.38213535231612
2010-08-28,23.52433334796224
2010-08-29,7.074792615672994
2010-08-30,13.85263558533101
2010-08-31,20.04987278980457
2010-09-01,23.657551941701215
2010-09-02,2.9970359294422373
2010-09-03,11.654987641590516
2010-09-04,10.250546888390438
2010-09-05,8.466707674262882
2010-09-06,32.65454240281097
2010-09-07,19.049817109609556
2010-09-08,2.3911604566495477
2010-09-09,24.17861947054776
2010-09-10,36.22156197012633
2010-09-11,25.324652605511467
2010-09-12,-0.19369965954013324
2010-09-13,10.157659271337486
2010-09-14,27.669111491866225
2010-09-15,7.923305343812192
2010-09-16,19.438194281462284
2010-09-17,22.746340534293367
2010-09-18,5.73069528421917
2010-09-19,14.404746439381999
2010-09-20,-17.41267340069073
2010-09-21,4.756123586657102
2010-09-22,12.474318486068396
2010-09-23,2.522168180351505
2010-09-24,31.32411303931635
2010-09-25,0.6985862203936737
2010-09-26,10.599555133030162
2010-09-27,16.307405772860914
2010-09-28,29.412732890661154
2010-09-29,0.6413784882056071
2010-09-30,26.631637521549596
2010-10-01,15.102330610195871
2010-10-02,5.18491348952049
2010-10-03,19.62103474263271
2010-10-04,16.990596955734702
2010-10-05,8.997831228412053
2010-10-06,15.698020849900189
2010-10-07,11.146864031382398
2010-10-08,16.13517345251248
2010-10-09,21.621306745210468
2010-10-10,30.860168161453522
2010-10-11,2.6218450117315086
2010-10-12,36.330333746562665
2010-10-13,-4.5208779952250175
2010-10-14,13.482149049644168
2010-10-15,20.883172064845766
2010-10-16,17.809918677350325
2010-10-17,8.773004801794063
2010-10-18,12.918777496427248
2010-10-19,10.069990653411672
2010-10-20,9.106352430557884
2010-10-21,23.496020970210246
2010-10-22,18.570154859650472
2010-10-23,8.070904047393459
2010-10-24,23.995998754332508
2010-10-25,18.072995208766095
2010-10-26,23.1286211883896
2010-10-27,21.29628841923612
2010-10-28,6.710049890779278
2010-10-29,9.398189598030305
2010-10-30,22.47293605123262
2010-10-31,21.103702654334647
2010-11-01,14.790984060358518
2010-11-02,16.17327383308782
2010-11-03,27.776648957884248
2010-11-04,9.0842861116417
2010-11-05,20.47097381170038
2010-11-06,12.97807347566106
2010-11-07,12.823187967727797
2010-11-08,25.9877685198719
2010-11-09,23.2541634898803
2010-11-10,23.135096360006386
2010-11-11,28.054788071543292
2010-11-12,15.21003841632759
2010-11-13,21.819529712949638
2010-11-14,11.89733243406544
2010-11-15,18.241663524884423
2010-11-16,13.698569456323154
2010-11-17,15.969959649927182
2010-11-18,20.951570254369138
2010-11-19,6.817793167665275
2010-11-20,35.92387275685461
2010-11-21,4.93982618500298
2010-11-22,2.8581138721226793
2010-11-23,26.581108735000676
2010-11-24,22.91662693962936
2010-11-25,21.24119817052155
2010-11-26,21.2834550926428
2010-11-27,14.877532271530853
2010-11-28,6.027456285141685
2010-11-29,15.758045581937264
2010-11-30,8.228382884878883
2010-12-01,24.751197334177512
2010-12-02,13.529426184978613
2010-12-03,6.7450280320748845
2010-12-04,11.786141583470066
2010-12-05,19.129314542756244
2010-12-06,9.362754471960253
2010-12-07,6.777796044335686
2010-12-08,17.436872114919122
2010-12-09,17.449665711087228
2010-12-10,9.930568246288702
2010-12-11,10.289616943816771
2010-12-12,17.320499373576364
2010-12-13,0.5191565850267583
2010-12-14,0.9253622562344468
2010-12-15,7.81555778747564
2010-12-16,12.865528482881528
2010-12-17,18.109075655980046
2010-12-18,29.75356216949552
2010-12-19,23.576596232020194
2010-12-20,13.400614700365729
2010-12-21,14.809837920973111
2010-12-22,4.974706353621912
2010-12-23,14.814868640076101
2010-12-24,12.113413610798617
2010-12-25,18.227185603380896
2010-12-26,6.72769056447677
2010-12-27,20.193465142411725
2010-12-28,30.32738913002578
2010-12-29,13.912398515431423
2010-12-30,19.017117220989412
2010-12-31,21.901439917111126
2011-01-01,10.987795281141636
2011-01-02,17.24092481810417
2011-01-03,15.125924007817948
2011-01-04,15.976760985488317
2011-01-05,7.269902161445335
2011-01-06,15.245101742589426
2011-01-07,19.979982912454496
2011-01-08,29.511436077950417
2011-01-09,24.59270826085207
2011-01-10,36.531824575115564
2011-01-11,7.326524371119505
2011-01-12,23.72320636720678
2011-01-13,16.833420057383517
2011-01-14,36.89802933217672
2011-01-15,6.917017146448485
2011-01-16,6.602781578192239
2011-01-17,9.00607354555978
2011-01-18,-6.238957243098071
2011-01-19,9.74244978319239
2011-01-20,7.40867338446302
2011-01-21,16.503937864762076
2011-01-22,18.417559757771595
2011-01-23,33.761708392158866
2011-01-24,24.504238381860503
2011-01-25,9.23096344337597
2011-01-26,6.015853286516421
2011-01-27,19.919191715065057
2011-01-28,1.7976679297935778
2011-01-29,33.31458765854354
2011-01-30,26.79440120721287
2011-01-31,10.308243478952953
2011-02-01,-2.131345290908776
2011-02-02,28.538723741654128
2011-02-03,13.854601547473822
2011-02-04,27.378163119734616
2011-02-05,-0.944276587943671
2011-02-06,9.006249770462272
2011-02-07,15.052436997181832
2011-02-08,15.46980593764742
2011-02-09,10.499345285207564
2011-02-10,21.22849932347499
2011-02-11,4.323795706174057
2011-02-12,13.576205149787064
2011-02-13,16.20295631711899
2011-02-14,20.14438834058749
2011-02-15,22.1161487808889
2011-02-16,3.7535790816213073
2011-02-17,-0.34114170735622196
2011-02-18,27.77676821898509
2011-02-19,18.323140119795916
2011-02-20,7.515134634434464
2011-02-21,30.51151975522523
2011-02-22,16.156746342928585
2011-02-23,26.792971840638266
2011-02-24,15.67518481410109
2011-02-25,35.60747924881987
2011-02-26,32.55340842443204
2011-02-27,12.510358515209266
2011-02-28,24.715709509543554
2011-03-01,21.453759495851475
2011-03-02,28.686315575323487
2011-03-03,5.350765394198955
2011-03-04,21.86051459998439
2011-03-05,25.58424486849588
2011-03-06,-2.5873948642311433
2011-03-07,3.167414873342249
2011-03-08,-5.392321777601005
2011-03-09,12.305931655554422
2011-03-10,22.17542255795962
2011-03-11,30.02357052096028
2011-03-12,15.740947804197752
2011-03-13,31.28615545571292
2011-03-14,1.1989854178510857
2011-03-15,-2.033824393551548
2011-03-16,14.444523011033812
2011-03-17,18.840654489393074
2011-03-18,14.67305251905907
2011-03-19,-5.674421000398766
2011-03-20,14.108799604872116
2011-03-21,1.9553049949514687
2011-03-22,21.696725488300384
2011-03-23,18.665982460968483
2011-03-24,5.601202136726448
2011-03-25,9.861330826633065
2011-03-26,4.407864781110485
2011-03-27,14.373209027268281
2011-03-28,24.551423205012384
2011-03-29,5.142739536644562
2011-03-30,20.040465155178445
2011-03-31,9.697423816275592
2011-04-01,7.071271677376558
2011-04-02,13.929696400454421
2011-04-03,4.647576775806259
2011-04-04,9.46350694652818
2011-04-05,3.0212210741115157
2011-04-06,34.64725132916389
2011-04-07,15.352635519717285
2011-04-08,8.002744920074143
2011-04-09,17.13979910734222
2011-04-10,13.876719503091701
2011-04-11,12.790304004667771
2011-04-12,21.141667000434254
2011-04-13,22.575077100473052
2011-04-14,9.694988523894725
2011-04-15,9.2418175935532
2011-04-16,12.24948302848356
2011-04-17,-8.01921164735585
2011-04-18,-0.15191062198552174
2011-04-19,28.668742674445248
2011-04-20,31.449677135012838
2011-04-21,12.509639604436217
2011-04-22,20.765569630557664
2011-04-23,18.11250154543536
2011-04-24,45.78880808455238
2011-04-25,26.195749114345766
2011-04-26,13.720824085192335
2011-04-27,5.444595593995743
2011-04-28,-1.0644632025757232
2011-04-29,17.03463635867223
2011-04-30,7.436492547156966
2011-05-01,0.7774629040232579
2011-05-02,8.534271157574734
2011-05-03,4.184519963856051
2011-05-04,31.871416350725646
2011-05-05,23.816397569494505
2011-05-06,14.920273586833826
2011-05-07,29.79944138890026
2011-05-08,15.773683076476184
2011-05-09,6.387157986717364
2011-05-10,30.231240772696573
2011-05-11,20.389100436846586
2011-05-12,4.6275384567354365
2011-05-13,13.096613219163919
2011-05-14,6.243817466152429
2011-05-15,1.1720026903566385
2011-05-16,24.261775475316412
2011-05-17,34.094166404701305
2011-05-18,1.0143242618085875
2011-05-19,20.629692366905708
2011-05-20,8.493574308781731
2011-05-21,10.128746162353039
2011-05-22,9.076060757611309
2011-05-23,6.36009230320184
2011-05-24,15.48521627944827
2011-05-25,6.690498835889622
2011-05-26,17.70456825779839
2011-05-27,14.49761890550863
2011-05-28,12.610519531335903
2011-05-29,5.924363379584021
2011-05-30,9.232286694316674
2011-05-31,22.55391225825756
2011-06-01,20.00917187624381
2011-06-02,5.224447552014489
2011-06-03,15.993323054292258
2011-06-04,22.51387123371789
2011-06-05,-1.6940528112137159
2011-06-06,20.43360192379935
2011-06-07,8.373762410541534
2011-06-08,20.70598668593159
2011-06-09,7.367408434574831
2011-06-10,-3.0488210066451913
2011-06-11,-1.2754243788316266
2011-06-12,15.48084946661382
2011-06-13,17.597225017214818
2011-06-14,5.956833748955914
2011-06-15,21.38592458777374
2011-06-16,-1.6152006226895992
2011-06-17,14.339202013526835
2011-06-18,2.889838002375434
2011-06-19,8.481638921978409
2011-06-20,15.47398671316414
2011-06-21,6.395866347160476
2011-06-22,11.154444557701746
2011-06-23,25.062928092144404
2011-06-24,9.231081304768512
2011-06-25,23.356921120651418
2011-06-26,3.702931453423819
2011-06-27,20.29804177915283
2011-06-28,29.415686206579004
2011-06-29,-9.716445001272895
2011-06-30,7.031047445295232
2011-07-01,20.7707212718054
2011-07-02,12.969546139570074
2011-07-03,18.711458733713087
2011-07-04,8.960148132841795
2011-07-05,15.865897874728999
2011-07-06,13.443227646079205
2011-07-07,26.677820616598073
2011-07-08,17.54420843301213
2011-07-09,18.37602662075202
2011-07-10,10.881230338775326
2011-07-11,10.123937759275066
2011-07-12,10.674418121803791
2011-07-13,18.94452142378297
2011-07-14,10.790155191797371
2011-07-15,17.89774856896413
2011-07-16,35.75400798645439
2011-07-17,23.711247034316923
2011-07-18,11.739764678321588
2011-07-19,27.012139221639448
2011-07-20,10.919246269784486
2011-07-21,-5.381245351778539
2011-07-22,4.919136890825959
2011-07-23,-3.707919210258556
2011-07-24,11.484865159586914
2011-07-25,15.184183791895517
2011-07-26,31.764373122752826
2011-07-27,18.269273737641626
2011-07-28,12.808994711911357
2011-07-29,23.29405581183489
2011-07-30,-7.11135309007885
2011-07-31,17.35614558108566
2011-08-01,22.708651938869668
2011-08-02,0.2141375422015841
2011-08-03,26.43754043206929
2011-08-04,18.38496407494414
2011-08-05,10.847120860991987
2011-08-06,21.32781866106285
2011-08-07,37.70692857804396
2011-08-08,16.818662550584953
2011-08-09,17.48220586300336
2011-08-10,10.406391004597559
2011-08-11,6.501556305352082
2011-08-12,23.303358165442454
2011-08-13,6.439161740911327
2011-08-14,15.715662372193925
2011-08-15,10.223425532348834
2011-08-16,19.789798257463918
2011-08-17,18.336621052869482
2011-08-18,25.375399442578992
2011-08-19,9.89983601145253
2011-08-20,12.301250647066286
2011-08-21,5.212362842176926
2011-08-22,10.557067399238884
2011-08-23,18.773004930448522
2011-08-24,22.569886166453518
2011-08-25,5.778346758223746
2011-08-26,23.696059201056602
2011-08-27,28.55637858804951
2011-08-28,19.134349032237008
2011-08-29,33.76795812558066
2011-08-30,7.26210800896427
2011-08-31,2.55345296688583
2011-09-01,-2.7872024890427873
2011-09-02,29.96044311489183
2011-09-03,21.543656563540576
2011-09-04,14.44415329089545
2011-09-05,17.799686263198204
2011-09-06,3.7451095270162345
2011-09-07,39.45751979616826
2011-09-08,16.292211819752275
2011-09-09,16.093947946048928
2011-09-10,22.25766623898692
2011-09-11,19.810092317367133
2011-09-12,17.238840242791312
2011-09-13,7.095255445546881
2011-09-14,19.714683571359956
2011-09-15,33.82024496475034
2011-09-16,28.454200461549775
2011-09-17,30.93186626639397
2011-09-18,9.887843235688148
2011-09-19,5.103951797414192
2011-09-20,13.742130799003519
2011-09-21,15.557249122886946
2011-09-22,25.941915184709487
2011-09-23,-1.9246462971481932
2011-09-24,30.295503194606137
2011-09-25,13.419921014210106
2011-09-26,10.731189300525799
2011-09-27,4.878956247398325
2011-09-28,-1.5485667186576926
2011-09-29,23.231705839619146
2011-09-30,15.733179671884038
2011-10-01,2.100391002589461
2011-10-02,2.0492122793638394
2011-10-03,11.642153007098717
2011-10-04,31.69021525289393
2011-10-05,12.404086486363951
2011-10-06,-0.031429531181061066
2011-10-07,12.542569359140558
2011-10-08,12.272764302523296
2011-10-09,-11.968866429415716
2011-10-10,14.457051334821879
2011-10-11,12.69065469791322
2011-10-12,21.962063648134183
2011-10-13,33.48956094945345
2011-10-14,26.265650295477574
2011-10-15,12.311113094451695
2011-10-16,3.9347409125832975
2011-10-17,40.733598032498605
2011-10-18,15.592184340144883
2011-10-19,15.139292919129462
2011-10-20,14.758749128899968
2011-10-21,16.980847607678548
2011-10-22,13.556395880760576
2011-10-23,9.263379931197637
2011-10-24,9.531410587596078
2011-10-25,14.672467297840017
2011-10-26,9.56575228866235
2011-10-27,7.871542173228356
2011-10-28,16.06430227691897
2011-10-29,12.450227825791448
2011-10-30,30.039929885826886
2011-10-31,-11.509698083930118
2011-11-01,25.91506851922462
2011-11-02,27.46085192497629
2011-11-03,-5.733902324081495
2011-11-04,11.573124059196513
2011-11-05,11.285591340042085
2011-11-06,0.9248830528217873
2011-11-07,7.221833124091247
2011-11-08,3.8942415453417123
2011-11-09,32.52270443423623
2011-11-10,24.35678393147461
2011-11-11,27.715550949941587
2011-11-12,22.21672064043235
2011-11-13,3.709482287827708
2011-11-14,9.754797337202262
2011-11-15,19.89374561227918
2011-11-16,2.7787219110805452
2011-11-17,22.12998430172388
2011-11-18,12.59674601841865
2011-11-19,11.251791924504024
2011-11-20,22.109599682034915
2011-11-21,19.4426331148604
2011-11-22,11.390338341809201
2011-11-23,26.59329803364248
2011-11-24,4.189366724001026
2011-11-25,21.159356069442637
2011-11-26,20.931012579683838
2011-11-27,11.904535606860097
2011-11-28,18.26133022242118
2011-11-29,2.48886423614697
2011-11-30,24.240270192069012
2011-12-01,13.150978635570109
2011-12-02,9.772769794809605
2011-12-03,25.490092258368893
2011-12-04,7.956563094572408
2011-12-05,0.9153870363644039
2011-12-06,-0.5662917352390373
2011-12-07,21.060099513456397
2011-12-08,2.19570647503717
2011-12-09,32.54794181984364
2011-12-10,-5.8192940788372205
2011-12-11,31.964563682900383
2011-12-12,17.110174672026183
2011-12-13,14.032868881296077
2011-12-14,9.550809131910503
2011-12-15,18.99136114352071
2011-12-16,14.623652975751517
2011-12-17,26.033018820165214
2011-12-18,16.142276486620396
2011-12-19,16.503017614618777
2011-12-20,11.36387787786144
2011-12-21,14.430543762789325
2011-12-22,18.078017688920593
2011-12-23,-2.101683926566256
2011-12-24,1.5181457789428698
2011-12-25,22.43264094022715
2011-12-26,16.70865438127942
2011-12-27,13.160166636473209
2011-12-28,15.184339330653932
2011-12-29,18.47581705361671
2011-12-30,9.602403196906385
2011-12-31,7.216952745976873
2012-01-01,16.958452550976816
2012-01-02,5.21627222384968
2012-01-03,19.08252755714472
2012-01-04,-2.0258360423784048
2012-01-05,25.291556373256437
2012-01-06,19.725974824130432
2012-01-07,17.560297343138757
2012-01-08,24.82690983945514
2012-01-09,31.654744444625766
2012-01-10,25.143700650181305
2012-01-11,-3.408742313316452
2012-01-12,2.204230332642984
2012-01-13,8.751814223043212
2012-01-14,15.260910502108338
2012-01-15,20.17659020469123
2012-01-16,7.742561868465344
2012-01-17,16.867667644770783
2012-01-18,7.4461706764667746
2012-01-19,8.884821970080518
2012-01-20,0.9333890315177769
2012-01-21,5.767667538890958
2012-01-22,1.4831539438366637
2012-01-23,5.241267470226672
2012-01-24,25.536417966078396
2012-01-25,5.50601111168057
2012-01-26,41.32382064837391
2012-01-27,19.933179008808892
2012-01-28,16.84836123694874
2012-01-29,6.416422198187865
2012-01-30,22.003098794089915
2012-01-31,9.243621737622261
2012-02-01,16.220098146453616
2012-02-02,40.60084538268795
2012-02-03,14.0394010027535
2012-02-04,26.49273326285676
2012-02-05,7.968235748741126
2012-02-06,14.650115095030383
2012-02-07,32.7080063563551
2012-02-08,8.730329422122326
2012-02-09,33.12448557996929
2012-02-10,22.077519354554752
2012-02-11,9.375332241057324
2012-02-12,21.32407739055521
2012-02-13,24.725544496267297
2012-02-14,21.218099622171962
2012-02-15,-0.7022471989045638
2012-02-16,7.728628241751315
2012-02-17,12.524813644484952
2012-02-18,14.255665708999537
2012-02-19,21.20672097550678
2012-02-20,16.77701000933254
2012-02-21,1.6465564128989882
2012-02-22,18.801978510059634
2012-02-23,21.10585745283823
2012-02-24,20.597904479310397
2012-02-25,25.807807255546216
2012-02-26,23.33922154548904
2012-02-27,19.591800792284367
2012-02-28,14.298342885413529
2012-02-29,-1.609609335159913
2012-03-01,19.296182191325858
2012-03-02,17.07687687163111
2012-03-03,17.715788371953735
2012-03-04,2.232514241796906
2012-03-05,4.189434595917376
2012-03-06,25.531528533329038
2012-03-07,14.60444846143345
2012-03-08,21.815006973726245
2012-03-09,15.283183761304612
2012-03-10,15.297561394957452
2012-03-11,24.382838059759976
2012-03-12,9.839552717826262
2012-03-13,15.961207769409834
2012-03-14,10.377247112949576
2012-03-15,10.655037725676845
2012-03-16,11.908278765313607
2012-03-17,17.22133771633713
2012-03-18,10.212513783365226
2012-03-19,27.55756125573521
2012-03-20,6.053926977804961
2012-03-21,13.131283558386409
2012-03-22,10.60268941725825
2012-03-23,29.469778843537327
2012-03-24,16.965547765115748
2012-03-25,25.31844539468635
2012-03-26,0.14439626963028118
2012-03-27,17.670502658692588
2012-03-28,23.89630795623437
2012-03-29,15.822839892754242
2012-03-30,25.654803750653514
2012-03-31,9.827115498996278
2012-04-01,29.0934744018558
2012-04-02,37.9889812361925
2012-04-03,11.371614395603409
2012-04-04,10.54497478599228
2012-04-05,29.53384477117701
2012-04-06,30.795721457307124
2012-04-07,9.771399728467317
2012-04-08,10.798131829041427
2012-04-09,12.182153911394927
2012-04-10,1.5554948896572292
2012-04-11,5.813480535158018
2012-04-12,4.958592332479322
2012-04-13,7.322024348958715
2012-04-14,14.653151126132189
2012-04-15,17.342147325365207
2012-04-16,30.50500492814077
2012-04-17,5.01645959261209
2012-04-18,24.843223984765835
2012-04-19,12.860111557744911
2012-04-20,14.505362903475671
2012-04-21,21.748194921666038
2012-04-22,3.7727797843770148
2012-04-23,18.824097461840505
2012-04-24,16.66452208213056
2012-04-25,19.924512640081492
2012-04-26,17.891686439078182
2012-04-27,39.55300139910894
2012-04-28,8.62260015748684
2012-04-29,9.690030449981823
2012-04-30,8.768594735752355
2012-05-01,9.445228808397452
2012-05-02,8.626128726934823
2012-05-03,26.890165311075517
2012-05-04,29.205042479898548
2012-05-05,9.292537062505238
2012-05-06,6.676444268957713
2012-05-07,19.71415556386404
2012-05-08,9.477769557190287
2012-05-09,21.32931817755511
2012-05-10,17.029230208513
2012-05-11,-0.1574411499723194
2012-05-12,30.475052013300616
2012-05-13,32.95877673095522
2012-05-14,8.872113095156138
2012-05-15,11.122984400640158
2012-05-16,17.85865390724905
2012-05-17,18.34456789987025
2012-05-18,21.585442726728303
2012-05-19,35.102045387663495
2012-05-20,13.230527725059506
2012-05-21,7.017027554615463
2012-05-22,1.2068077198547282
2012-05-23,7.6906996005808095
2012-05-24,14.66873027126203
2012-05-25,32.94557863517788
2012-05-26,9.823887009638286
2012-05-27,17.237879516388986
2012-05-28,14.83577103927248
2012-05-29,26.88393273448084
2012-05-30,40.26932425873622
2012-05-31,9.691312270796793
2012-06-01,10.10560557481778
2012-06-02,25.44160877069072
2012-06-03,21.818914896263113
2012-06-04,33.46707325736034
2012-06-05,20.83928185325964
2012-06-06,11.407079092129404
2012-06-07,20.906548306923092
2012-06-08,26.08703580582908
2012-06-09,23.20482181197364
2012-06-10,20.072740311072977
2012-06-11,25.66674689589154
2012-06-12,26.692955904456728
2012-06-13,28.821589910375273
2012-06-14,21.48709887589643
2012-06-15,13.328819196831457
2012-06-16,16.467136864333227
2012-06-17,27.06508966508357
2012-06-18,6.8306432901276395
2012-06-19,18.686733088729014
2012-06-20,11.066611876726393
2012-06-21,15.287448229348175
2012-06-22,27.784518626072988
2012-06-23,16.910990680199035
2012-06-24,15.464365481561488
2012-06-25,1.401438590200808
2012-06-26,22.46253566027221
2012-06-27,21.454841811410752
2012-06-28,36.6325472330546
2012-06-29,11.922217650469992
2012-06-30,17.191503276639388
2012-07-01,17.49383683710755
2012-07-02,30.774532797634745
2012-07-03,14.04704467613048
2012-07-04,17.79021525770339
2012-07-05,21.078965097165394
2012-07-06,16.86609123156358
2012-07-07,10.535663854494718
2012-07-08,16.940899928983075
2012-07-09,25.73631749859772
2012-07-10,4.734847005889398
2012-07-11,16.32969674146876
